user_id,transaction_amount,transaction_time,merchant,description,category
user_0215,396.98,2024-09-10 17:12:00,Various,Various purchase,Other
user_0085,286.47,2024-08-23 07:51:00,PG&E,PG&E purchase,Utilities
user_0341,489.34,2024-07-25 03:46:00,Misc,Misc purchase,Other
user_0166,55.52,2024-12-01 15:02:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0290,457.61,2024-03-19 03:57:00,Spotify,Spotify purchase,Entertainment
user_0632,166.2,2024-04-07 06:06:00,P2P Transfer,P2P Transfer,Transfer
user_0843,433.24,2024-06-03 03:02:00,Walmart,Walmart purchase,Groceries
user_0795,100.41,2024-04-19 12:06:00,P2P Transfer,P2P Transfer,Transfer
user_0682,448.46,2024-02-01 13:13:00,Various,Various purchase,Other
user_0272,337.77,2024-11-20 21:46:00,Walmart,Walmart purchase,Groceries
user_0357,426.31,2024-09-02 03:32:00,Dentist,Dentist purchase,Healthcare
user_0499,190.34,2024-03-15 12:53:00,Local Grocer,Local Grocer purchase,Groceries
user_0549,249.03,2024-11-17 23:00:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0142,347.0,2024-04-08 03:02:00,Bank Transfer,Bank Transfer,Transfer
user_0456,89.46,2024-06-11 06:10:00,P2P Transfer,P2P Transfer,Transfer
user_0629,99.11,2024-01-22 12:40:00,Hospital,Hospital purchase,Healthcare
user_0974,466.39,2024-06-02 09:05:00,Uber,Uber purchase,Transport
user_0186,10.51,2024-10-13 00:27:00,Uber,Uber purchase,Transport
user_0029,264.45,2024-03-11 03:03:00,Cinema,Cinema purchase,Entertainment
user_0501,197.78,2024-04-04 13:08:00,Ebay,Ebay purchase,Shopping
user_0744,82.31,2024-04-25 22:40:00,Bank Transfer,Bank Transfer,Transfer
user_0501,456.14,2024-10-09 01:09:00,P2P Transfer,P2P Transfer,Transfer
user_0225,350.5,2024-02-08 10:47:00,Lyft,Lyft purchase,Transport
user_0898,428.36,2024-04-01 21:36:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0228,440.54,2024-12-09 15:10:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0787,392.93,2024-03-19 18:36:00,Freelance Income,Freelance Income,Salary
user_0655,494.06,2024-11-18 00:38:00,PG&E,PG&E purchase,Utilities
user_0053,461.49,2024-04-14 21:11:00,Lyft,Lyft purchase,Transport
user_0336,254.23,2024-07-24 22:19:00,P2P Transfer,P2P Transfer,Transfer
user_0513,151.68,2024-09-18 11:39:00,Online Shop,Online Shop purchase,Shopping
user_0781,409.88,2024-02-11 21:33:00,Gas Company,Gas Company purchase,Utilities
user_0991,189.34,2024-12-24 01:37:00,Dentist,Dentist purchase,Healthcare
user_0020,422.36,2024-12-04 19:59:00,Freelance Income,Freelance Income,Salary
user_0291,460.3,2024-01-06 16:48:00,Payroll,Payroll,Salary
user_0150,227.02,2024-01-03 15:09:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0149,56.76,2024-06-05 12:39:00,P2P Transfer,P2P Transfer,Transfer
user_0511,97.19,2024-12-19 17:13:00,Cinema,Cinema purchase,Entertainment
user_0795,371.98,2024-12-26 09:30:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0986,437.59,2024-12-05 08:52:00,Various,Various purchase,Other
user_0152,170.51,2024-01-12 18:56:00,Ebay,Ebay purchase,Shopping
user_0466,339.17,2024-02-20 10:07:00,Hospital,Hospital purchase,Healthcare
user_0216,407.15,2024-04-05 20:19:00,P2P Transfer,P2P Transfer,Transfer
user_0147,87.5,2024-10-02 02:13:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0762,362.06,2024-02-20 23:21:00,P2P Transfer,P2P Transfer,Transfer
user_0765,138.13,2024-01-26 17:08:00,Landlord,Landlord purchase,Rent/Mortgage
user_0286,341.0,2024-02-05 04:13:00,Bank Transfer,Bank Transfer,Transfer
user_0456,422.96,2024-09-18 01:53:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0196,376.16,2024-04-03 07:55:00,Various,Various purchase,Other
user_0111,226.61,2024-04-29 09:58:00,Metro,Metro purchase,Transport
user_0341,328.79,2024-03-11 20:40:00,Gas Station,Gas Station purchase,Transport
user_0016,99.18,2024-03-20 01:42:00,Spotify,Spotify purchase,Entertainment
user_0310,388.1,2024-02-22 16:10:00,Uncategorized,Uncategorized purchase,Other
user_0921,162.61,2024-08-07 02:31:00,Misc,Misc purchase,Other
user_0538,131.36,2024-03-21 16:04:00,Uncategorized,Uncategorized purchase,Other
user_0411,26.61,2024-01-05 06:39:00,Misc,Misc purchase,Other
user_0333,96.51,2024-04-09 17:12:00,Zara,Zara purchase,Shopping
user_0538,59.78,2024-12-08 08:13:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0412,38.27,2024-03-13 00:26:00,Bar,Bar purchase,Entertainment
user_0614,434.1,2024-01-07 06:58:00,Freelance Income,Freelance Income,Salary
user_0914,238.04,2024-05-12 12:33:00,Water Bill,Water Bill purchase,Utilities
user_0092,426.2,2024-06-06 05:30:00,H&M,H&M purchase,Shopping
user_0692,301.97,2024-01-04 09:42:00,Bank Transfer,Bank Transfer,Transfer
user_0704,327.55,2024-09-27 08:29:00,Payroll,Payroll,Salary
user_0374,312.75,2024-12-27 05:15:00,Cinema,Cinema purchase,Entertainment
user_0366,320.7,2024-01-20 23:31:00,Taxi,Taxi purchase,Transport
user_0285,258.93,2024-07-10 17:38:00,Kroger,Kroger purchase,Groceries
user_0489,208.6,2024-04-19 07:14:00,Bus Ticket,Bus Ticket purchase,Transport
user_0378,45.81,2024-08-24 21:49:00,Netflix,Netflix purchase,Entertainment
user_0889,445.65,2024-03-19 07:18:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0859,28.38,2024-02-11 07:41:00,Con Edison,Con Edison purchase,Utilities
user_0340,287.92,2024-02-17 23:40:00,Taxi,Taxi purchase,Transport
user_0121,201.51,2024-11-06 02:48:00,Lyft,Lyft purchase,Transport
user_0704,479.92,2024-03-09 20:23:00,Various,Various purchase,Other
user_0475,157.72,2024-07-17 17:52:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0162,6.93,2024-01-04 04:57:00,PG&E,PG&E purchase,Utilities
user_0776,304.82,2024-10-17 21:44:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0355,227.08,2024-12-09 11:40:00,Hospital,Hospital purchase,Healthcare
user_0287,228.83,2024-06-19 04:51:00,Uncategorized,Uncategorized purchase,Other
user_0350,338.28,2024-03-03 06:12:00,Spotify,Spotify purchase,Entertainment
user_0624,172.85,2024-10-17 05:34:00,Bus Ticket,Bus Ticket purchase,Transport
user_0370,372.97,2024-04-09 03:29:00,Ebay,Ebay purchase,Shopping
user_0606,65.56,2024-08-14 14:23:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0620,65.14,2024-12-17 03:28:00,Spotify,Spotify purchase,Entertainment
user_0203,5.67,2024-12-28 13:35:00,Spotify,Spotify purchase,Entertainment
user_0497,456.99,2024-10-01 03:40:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0204,263.82,2024-07-28 11:15:00,Employer,Employer,Salary
user_0965,304.46,2024-09-03 18:22:00,Target,Target purchase,Groceries
user_0949,404.5,2024-03-31 18:11:00,Employer,Employer,Salary
user_0900,149.4,2024-05-15 21:32:00,Target,Target purchase,Groceries
user_0547,495.11,2024-11-17 13:38:00,Metro,Metro purchase,Transport
user_0784,268.09,2024-12-19 18:15:00,Uber,Uber purchase,Transport
user_0108,417.47,2024-10-02 08:14:00,Kroger,Kroger purchase,Groceries
user_0283,185.3,2024-11-17 10:56:00,Uncategorized,Uncategorized purchase,Other
user_0944,333.67,2024-12-26 14:35:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0607,37.67,2024-05-10 12:45:00,P2P Transfer,P2P Transfer,Transfer
user_0052,360.3,2024-02-08 05:52:00,Lyft,Lyft purchase,Transport
user_0525,17.95,2024-04-14 11:34:00,Medical Supply,Medical Supply purchase,Healthcare
user_0380,186.69,2024-11-24 13:36:00,Medical Supply,Medical Supply purchase,Healthcare
user_0620,352.65,2024-01-31 03:13:00,Bank Transfer,Bank Transfer,Transfer
user_0428,252.3,2024-08-16 19:16:00,Gas Company,Gas Company purchase,Utilities
user_0391,25.53,2024-06-22 12:55:00,Zara,Zara purchase,Shopping
user_0009,451.97,2024-11-19 08:50:00,Dentist,Dentist purchase,Healthcare
user_0520,8.39,2024-03-10 22:12:00,Gas Company,Gas Company purchase,Utilities
user_0463,465.27,2024-04-14 15:11:00,Department Store,Department Store purchase,Shopping
user_0715,409.66,2024-12-29 00:50:00,Metro,Metro purchase,Transport
user_0499,446.66,2024-08-20 22:00:00,Electricity Co.,Electricity Co. purchase,Utilities
user_0286,117.9,2024-02-15 23:08:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0103,407.98,2024-12-29 13:06:00,Local Grocer,Local Grocer purchase,Groceries
user_0856,411.78,2024-11-27 09:59:00,Hospital,Hospital purchase,Healthcare
user_0369,379.5,2024-03-24 06:35:00,Various,Various purchase,Other
user_0635,454.22,2024-10-14 10:56:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0217,344.67,2024-06-17 04:15:00,Online Shop,Online Shop purchase,Shopping
user_0793,410.28,2024-10-31 15:53:00,Bank Transfer,Bank Transfer,Transfer
user_0142,183.45,2024-04-13 20:14:00,Gaming Store,Gaming Store purchase,Entertainment
user_0346,224.21,2024-05-10 12:45:00,P2P Transfer,P2P Transfer,Transfer
user_0011,197.39,2024-11-08 11:57:00,Gaming Store,Gaming Store purchase,Entertainment
user_0038,333.19,2024-11-23 06:48:00,Various,Various purchase,Other
user_0478,257.12,2024-11-11 02:00:00,Bank Transfer,Bank Transfer,Transfer
user_0177,134.81,2024-11-18 07:18:00,Uncategorized,Uncategorized purchase,Other
user_0837,399.94,2024-08-31 08:34:00,Gas Station,Gas Station purchase,Transport
user_0943,354.22,2024-04-03 16:21:00,Spotify,Spotify purchase,Entertainment
user_0799,240.79,2024-01-26 00:49:00,Freelance Income,Freelance Income,Salary
user_0469,494.89,2024-05-14 01:34:00,P2P Transfer,P2P Transfer,Transfer
user_0950,343.41,2024-10-19 20:55:00,Cinema,Cinema purchase,Entertainment
user_0751,187.89,2024-03-07 15:25:00,Bus Ticket,Bus Ticket purchase,Transport
user_0484,255.11,2024-06-11 09:03:00,Medical Supply,Medical Supply purchase,Healthcare
user_0249,398.94,2024-01-25 07:19:00,Amazon,Amazon purchase,Shopping
user_0467,308.56,2024-09-25 08:43:00,Freelance Income,Freelance Income,Salary
user_0503,102.98,2024-12-22 01:47:00,Ebay,Ebay purchase,Shopping
user_0800,330.73,2024-03-23 20:11:00,Misc,Misc purchase,Other
user_0347,464.19,2024-01-27 22:59:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0855,235.48,2024-10-05 17:16:00,Payroll,Payroll,Salary
user_0361,473.54,2024-06-04 05:45:00,Lyft,Lyft purchase,Transport
user_0134,406.92,2024-01-07 08:56:00,Netflix,Netflix purchase,Entertainment
user_0356,390.18,2024-11-03 04:34:00,Bus Ticket,Bus Ticket purchase,Transport
user_0458,152.04,2024-05-20 06:33:00,Con Edison,Con Edison purchase,Utilities
user_0488,364.37,2024-08-01 09:47:00,Various,Various purchase,Other
user_0613,159.47,2024-08-06 06:09:00,Bar,Bar purchase,Entertainment
user_0334,467.93,2024-03-01 05:07:00,Payroll,Payroll,Salary
user_0919,229.05,2024-11-20 17:55:00,P2P Transfer,P2P Transfer,Transfer
user_0346,154.58,2024-12-20 00:18:00,Freelance Income,Freelance Income,Salary
user_0221,191.14,2024-03-15 14:45:00,Gaming Store,Gaming Store purchase,Entertainment
user_0596,283.08,2024-03-13 02:23:00,Freelance Income,Freelance Income,Salary
user_0778,414.18,2024-08-15 10:29:00,Dentist,Dentist purchase,Healthcare
user_0930,219.53,2024-12-13 13:50:00,Restaurant,Restaurant purchase,Entertainment
user_0977,216.53,2024-04-26 12:31:00,Payroll,Payroll,Salary
user_0433,148.97,2024-05-16 07:23:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0863,216.88,2024-02-12 20:00:00,Payroll,Payroll,Salary
user_0468,307.69,2024-02-10 09:49:00,Employer,Employer,Salary
user_0611,149.52,2024-12-20 21:16:00,Various,Various purchase,Other
user_0682,277.44,2024-11-07 23:29:00,H&M,H&M purchase,Shopping
user_0195,340.98,2024-02-28 03:40:00,Kroger,Kroger purchase,Groceries
user_0230,310.09,2024-02-08 18:25:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0204,294.36,2024-11-20 16:08:00,Uber,Uber purchase,Transport
user_0400,462.36,2024-11-25 00:13:00,Online Shop,Online Shop purchase,Shopping
user_0722,384.6,2024-08-16 03:45:00,Medical Supply,Medical Supply purchase,Healthcare
user_0849,403.81,2024-08-25 11:35:00,Dentist,Dentist purchase,Healthcare
user_0573,431.98,2024-07-16 22:09:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0142,93.7,2024-07-05 18:09:00,Uber,Uber purchase,Transport
user_0261,57.15,2024-07-01 19:49:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0066,8.36,2024-05-22 16:43:00,Spotify,Spotify purchase,Entertainment
user_0912,232.3,2024-12-02 00:34:00,Gas Company,Gas Company purchase,Utilities
user_0057,442.0,2024-04-24 15:24:00,Local Grocer,Local Grocer purchase,Groceries
user_0634,206.01,2024-09-12 16:20:00,Dentist,Dentist purchase,Healthcare
user_0365,308.72,2024-07-29 23:02:00,Gaming Store,Gaming Store purchase,Entertainment
user_0470,353.36,2024-08-01 16:22:00,Uncategorized,Uncategorized purchase,Other
user_0263,158.81,2024-03-05 00:24:00,Misc,Misc purchase,Other
user_0750,447.26,2024-07-20 23:19:00,Target,Target purchase,Groceries
user_0257,280.65,2024-02-03 14:02:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0102,184.88,2024-09-23 02:17:00,Kroger,Kroger purchase,Groceries
user_0102,287.77,2024-05-12 14:35:00,Con Edison,Con Edison purchase,Utilities
user_0090,381.23,2024-11-24 19:10:00,Pharmacy,Pharmacy purchase,Healthcare
user_0766,178.95,2024-01-25 11:50:00,Gas Company,Gas Company purchase,Utilities
user_0715,213.19,2024-11-18 21:45:00,Freelance Income,Freelance Income,Salary
user_0886,12.11,2024-12-09 22:47:00,Gas Station,Gas Station purchase,Transport
user_0519,49.6,2024-07-17 12:58:00,P2P Transfer,P2P Transfer,Transfer
user_0771,326.84,2024-11-03 06:17:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0438,191.26,2024-09-23 09:51:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0277,346.69,2024-01-13 09:11:00,Bank Transfer,Bank Transfer,Transfer
user_0300,270.33,2024-01-30 14:29:00,Water Bill,Water Bill purchase,Utilities
user_0090,71.8,2024-07-20 21:57:00,Pharmacy,Pharmacy purchase,Healthcare
user_0742,231.07,2024-09-17 05:14:00,Whole Foods,Whole Foods purchase,Groceries
user_0327,96.62,2024-06-22 22:56:00,Housing Co.,Housing Co. purchase,Rent/Mortgage
user_0049,338.65,2024-10-21 02:21:00,P2P Transfer,P2P Transfer,Transfer
user_0231,129.86,2024-01-10 03:48:00,Amazon,Amazon purchase,Shopping
user_0882,209.56,2024-11-19 09:35:00,Kroger,Kroger purchase,Groceries
user_0192,46.85,2024-01-27 12:34:00,P2P Transfer,P2P Transfer,Transfer
user_0020,248.46,2024-08-26 00:57:00,Local Grocer,Local Grocer purchase,Groceries
user_0510,442.35,2024-01-02 12:08:00,Misc,Misc purchase,Other
user_0423,480.07,2024-11-01 03:06:00,Metro,Metro purchase,Transport
user_0181,422.15,2024-08-02 19:52:00,Bus Ticket,Bus Ticket purchase,Transport
user_0514,470.02,2024-02-16 02:41:00,Department Store,Department Store purchase,Shopping
user_0782,437.33,2024-06-09 17:55:00,Target,Target purchase,Groceries
user_0212,318.56,2024-11-26 17:38:00,Kroger,Kroger purchase,Groceries
user_0921,386.94,2024-11-08 13:55:00,H&M,H&M purchase,Shopping
user_0388,95.46,2024-08-30 23:16:00,Water Bill,Water Bill purchase,Utilities
user_0498,18.19,2024-11-16 05:15:00,Various,Various purchase,Other
user_0620,489.92,2024-11-12 07:38:00,Bus Ticket,Bus Ticket purchase,Transport
user_0435,214.45,2024-05-11 12:10:00,Gas Company,Gas Company purchase,Utilities
user_0454,55.52,2024-06-09 03:00:00,Freelance Income,Freelance Income,Salary
user_0591,481.41,2024-03-02 01:29:00,Lyft,Lyft purchase,Transport
user_0290,238.23,2024-01-12 21:11:00,Misc,Misc purchase,Other
user_0533,59.18,2024-09-17 08:06:00,Concert Tickets,Concert Tickets purchase,Entertainment
user_0210,249.75,2024-05-22 11:49:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0480,375.36,2024-11-07 09:30:00,Employer,Employer,Salary
user_0622,80.4,2024-02-05 23:45:00,Local Grocer,Local Grocer purchase,Groceries
user_0906,84.43,2024-11-28 00:19:00,Online Shop,Online Shop purchase,Shopping
user_0914,68.26,2024-07-27 18:11:00,Gas Station,Gas Station purchase,Transport
user_0819,414.89,2024-10-05 23:11:00,Landlord,Landlord purchase,Rent/Mortgage
user_0391,215.64,2024-04-26 08:57:00,PG&E,PG&E purchase,Utilities
user_0507,34.19,2024-11-29 10:21:00,Amazon,Amazon purchase,Shopping
user_0953,36.98,2024-07-15 18:07:00,Gas Station,Gas Station purchase,Transport
user_0477,305.31,2024-08-17 13:11:00,Target,Target purchase,Groceries
user_0625,479.59,2024-07-14 10:59:00,Bank Transfer,Bank Transfer,Transfer
user_0185,133.17,2024-05-11 11:44:00,Employer,Employer,Salary
user_0836,481.46,2024-02-20 02:52:00,Medical Supply,Medical Supply purchase,Healthcare
user_0723,440.51,2024-02-08 10:10:00,Zara,Zara purchase,Shopping
user_0437,63.97,2024-08-19 08:10:00,Bank Transfer,Bank Transfer,Transfer
user_0076,346.35,2024-06-22 19:35:00,Whole Foods,Whole Foods purchase,Groceries
user_0246,346.55,2024-09-25 20:23:00,Uncategorized,Uncategorized purchase,Other
user_0837,90.9,2024-08-01 08:20:00,Misc,Misc purchase,Other
user_0744,322.95,2024-05-22 07:19:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0925,272.22,2024-09-27 03:44:00,Dentist,Dentist purchase,Healthcare
user_0223,25.43,2024-01-28 16:05:00,Metro,Metro purchase,Transport
user_0606,460.11,2024-09-02 01:29:00,Freelance Income,Freelance Income,Salary
user_0339,129.06,2024-12-17 04:18:00,Payroll,Payroll,Salary
user_0548,468.64,2024-02-16 23:35:00,Lyft,Lyft purchase,Transport
user_0405,64.43,2024-11-29 21:12:00,Zara,Zara purchase,Shopping
user_0895,370.51,2024-12-25 07:20:00,P2P Transfer,P2P Transfer,Transfer
user_0316,425.67,2024-12-05 09:59:00,Mortgage,Mortgage purchase,Rent/Mortgage
user_0532,281.48,2024-03-26 03:08:00,Landlord,Landlord purchase,Rent/Mortgage
user_0645,333.88,2024-08-18 15:11:00,Payroll,Payroll,Salary
user_0635,98.82,2024-06-13 09:07:00,Bank Transfer,Bank Transfer,Transfer
user_0372,445.95,2024-03-30 23:42:00,Local Grocer,Local Grocer purchase,Groceries
user_0759,374.44,2024-10-12 15:58:00,Online Shop,Online Shop purchase,Shopping
user_0529,41.02,2024-06-04 08:37:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0101,348.66,2024-10-04 22:46:00,Various,Various purchase,Other
user_0463,239.82,2024-01-13 13:28:00,P2P Transfer,P2P Transfer,Transfer
user_0053,319.22,2024-02-06 05:58:00,Uncategorized,Uncategorized purchase,Other
user_0226,21.63,2024-07-19 00:51:00,P2P Transfer,P2P Transfer,Transfer
user_0300,277.22,2024-03-12 05:02:00,Payroll,Payroll,Salary
user_0651,493.91,2024-02-27 16:47:00,Pharmacy,Pharmacy purchase,Healthcare
user_0046,101.71,2024-11-29 01:51:00,Bus Ticket,Bus Ticket purchase,Transport
user_0059,491.33,2024-06-28 09:14:00,Dentist,Dentist purchase,Healthcare
user_0833,243.97,2024-06-29 18:06:00,P2P Transfer,P2P Transfer,Transfer
user_0604,320.21,2024-09-14 02:23:00,Bar,Bar purchase,Entertainment
user_0510,494.84,2024-03-26 00:21:00,PG&E,PG&E purchase,Utilities
user_0367,81.94,2024-12-27 00:29:00,Employer,Employer,Salary
user_0937,260.43,2024-02-27 04:59:00,Restaurant,Restaurant purchase,Entertainment
user_0888,141.24,2024-09-28 01:24:00,Dentist,Dentist purchase,Healthcare
user_0951,111.32,2024-01-09 20:06:00,Lyft,Lyft purchase,Transport
user_0477,434.63,2024-11-06 23:09:00,PG&E,PG&E purchase,Utilities
user_0815,397.87,2024-04-14 17:37:00,Uncategorized,Uncategorized purchase,Other
user_0150,312.52,2024-11-01 15:48:00,Uncategorized,Uncategorized purchase,Other
user_0076,156.93,2024-04-18 00:12:00,Doctor Visit,Doctor Visit purchase,Healthcare
user_0384,366.68,2024-05-02 15:48:00,Lyft,Lyft purchase,Transport
user_0855,478.36,2024-07-25 00:42:00,Gas Company,Gas Company purchase,Utilities
user_0450,499.73,2024-12-01 06:50:00,Con Edison,Con Edison purchase,Utilities
user_0758,421.45,2024-11-14 13:59:00,Uncategorized,Uncategorized purchase,Other
user_0108,487.1,2024-04-13 17:47:00,Payroll,Payroll,Salary
user_0682,478.21,2024-06-03 20:16:00,Spotify,Spotify purchase,Entertainment
user_0169,56.96,2024-03-27 21:53:00,Pharmacy,Pharmacy purchase,Healthcare
user_0827,337.46,2024-09-08 14:07:00,Rent Payment,Rent Payment purchase,Rent/Mortgage
user_0837,28.31,2024-07-11 02:58:00,Gas Station,Gas Station purchase,Transport
user_0863,365.37,2024-12-21 18:18:00,Cinema,Cinema purchase,Entertainment
user_0712,346.64,2024-09-25 17:34:00,Kroger,Kroger purchase,Groceries
user_0361,192.16,2024-01-11 18:28:00,P2P Transfer,P2P Transfer,Transfer
user_0983,332.46,2024-01-12 09:47:00,H&M,H&M purchase,Shopping
user_0338,156.64,2024-11-10 11:42:00,Trader Joe's,Trader Joe's purchase,Groceries
user_0502,120.11,2024-09-20 00:37:00,Whole Foods,Whole Foods purchase,Groceries
user_0298,263.59,2024-01-22 07:07:00,Gas Company,Gas Company purchase,Utilities
user_0212,197.0,2024-11-02 04:18:00,Gaming Store,Gaming Store purchase,Entertainment
